post_type,text
1,"['ขาย', 'สัญญา', 'หอ', 'SPApartment', 'ราคา', '7000', 'เช่า', 'เดือน', '5500', 'ไฟฟ้า', 'ยูนิตละ', '8', 'บาท', 'น้ำ', 'ประปา', 'ลูกบาศก์', 'เมตร', '18', 'บาท', 'เตอร์', 'แยก', 'ห้อง', 'เฟอร์นิเจอร์', 'เตียง', 'ฟูก', 'นอน', 'ตู้', 'เสื้อผ้า', 'ชั้น', 'วาง', 'ทีวี', 'android', 'box', 'แอร์']"
1,"['ประกาศ', 'ขาย', 'สัญญา', 'หอ', 'ST', 'Place', 'สัญญา', 'ห้อง', 'เดือน', 'สุดท้าย', 'จ่าย', '13000', 'บาท', 'ต่อรอง', 'สัญญา', 'เดิม', '16500', 'บาท', 'เดือน', 'ธันวาคม', 'ห้อง', '26', 'ตรม', 'ชั้น', '3', 'ห้อง', 'เดือน', '6500', 'บาท', 'น้ำหน่วย', '18', 'บาท', 'ไฟ', 'หน่วย', '7', 'บาท', 'เฟอร์นิเจอร์บิ้วท์', 'อิน', 'ตู้', 'เย็น', 'ทีวี', '42', 'นิ้ว', 'นอน', '6', 'ฟุต', 'นอน', 'internet', 'wifi', '4', 'user', 'ฟรี', 'ตู้', 'เสื้อผ้า', 'โซฟา', 'โต๊ะ', 'กิน', 'ข้าว', 'โต๊ะ', 'อ่าน', 'หนังสือ', 'เก้าอี้', 'นุ่ม', 'เครื่อง', 'ทำ', 'อุ่น', 'ห้องน้ำ', 'แยก', 'โซน', 'เปียก', 'แห้ง', 'ระเบียง', 'ราว', 'ตาก', 'ผ้า', 'ปลั้ก', 'ห้อง', 'ลิฟต์', 'ประตู', 'เข้าหอคีย์การ์ด', 'กุญแจ', '2', 'ดอก', '2', 'ใบ', 'เงิน', 'ตู้', 'ซัก', 'ผ้า', 'หยอด', 'เหรียญ', 'ตู้', 'กด', 'น้ำ', 'ฟิตเนส', 'ชั้น', '6', 'ล่าง', 'ร้าน', 'กาแฟ', 'ร้าน', 'อาหาร', 'ระเบียง', 'ติด', 'ฝั่ง', 'ซุ่มคาเฟ่', 'ติด', 'ซุ่มคาเฟ', 'สะดวก', 'เวลา', 'อ่าน', 'หนังสือ', '711', 'หอ', 'หน้า', 'หอ', 'วิน', 'มอเตอร์ไซต์', 'เดิน', 'เลี้ยง', 'สัตว์', 'สนใจ', 'ห้อง', 'ติดต่อ', 'FBนี้', 'เบอร์', '08505179960973567517']"
1,"['ขาย', 'สัญญา', 'หออรอ', 'นงค์', 'ตึก', 'เฟอร์นิเจอร์', 'ย้าย', 'ขาย', 'สัญญา', '4000', 'บาท', 'Inbox', 'คุย', 'ราคา', 'ย้าย', 'เพื่อน']"
1,"['ขาย', 'สัญญาหอ', 'RS', '5000', 'บาท', 'ตึก', 'C', 'ชั้น', '3', 'ห้อง', 'แอร์', 'ห้อง', 'เดือน', '4500', 'มัด', '5000', 'สัญญา', 'คืน', 'เดือน', 'สุดท้าย', 'จ่าย', 'ห้อง', 'สัญญา', 'เดือน', 'กรกฎา', '64', 'ไฟ', '5', 'หน่วย', 'น้ำ', '25', 'หน่วย', 'ใกล้เซเว่น', '300150', 'เดือน', '421', 'บาท', 'แอร์', 'พัดลม', 'เตียง', '5', 'ฟุต', 'ตู้', 'เสื้อผ้า', 'โต๊ะ', 'เก้าอี้', 'ชั้น', 'วาง', 'ซิงค์', 'ล้าง', 'จาน', 'ตู้', 'เย็น', 'สัญญา', 'สนใจ', 'รูป', 'ทัก', 'โทร', '0922489977', 'ดู', 'ห้อง']"
3,"['สอบถาม', 'รู้', 'โดน', 'รีไทร์', 'ดู', 'เลข', 'เกรด', 'เฉลี่ย', 'สะสม', 'klogic', 'ปะ', 'คำนวณ']"
0,"['ไอแพด', 'ลืม', 'ห้อง', 'ปฏิบัติการ', 'ฟิสิกส์', 'แล็ปฟิสิกส์', 'พรุ่ง', '0800', 'น']"
3,"['แนะนำ', 'สอบ', 'สัมภาษณ์', 'รุ่น', 'พี่', 'Bibla', 'บริหาร', 'โลจิสติกส์', 'ค้า']"
3,"['แนะนำ', 'หนังสือ', 'อ่าน', 'สอบ', 'สอบ', 'วทอ', 'ชื่อ', 'วิชา', 'ทฤษฏี', 'ไฟฟ้า', 'อิเล็กทรอนิกส์', 'อ่าน', 'ไฟฟ้า', 'อิเล็กทรอนิกส์']"
3,"['หา', 'เครื่อง', 'คิดเลข', 'CASIO', 'รุ่น', 'fx', '991', 'EX', 'ราคา', 'เบา', 'ขอบคุณ', 'ล่วงหน้า']"
0,"['ท่าน', 'ใด', 'ลืม', 'กุญแจ', 'รถ', 'ลาน', 'มะเร็ง', 'วทอ', 'ติดต่อ', 'ป้อม', 'ยาม', 'หน้า', 'ตึก', 'สถาปัตย์']"
3,"['port', 'รอบ', '2', 'ประกาศ', 'รอบ', 'สัมภาษณ์', 'กี่', 'โมง', 'หรอคะ']"
0,"['ลืม', 'จอด', 'รถ', 'ตึก', 'นวมิน', 'ผม', 'ฝาก', 'ร้าน', 'ริม', 'น้ำ']"
1,"['ขาย', 'สัญญา', 'หอ', 'Place', 'ขาย', 'สัญญา', 'ห้อง', '15000', 'บาท', 'คืน', '10000', 'บาท', 'เดือน', 'กุมภาพันธ์', 'ห้อง', '26', 'ตรม', 'ชั้น', '2', 'ห้อง', 'เดือน', '6500', 'บาท', 'น้ำหน่วย', '18', 'บาท', 'ไฟ', 'หน่วย', '8', 'บาท', 'เฟอร์นิเจอร์บิ้วท์', 'อิน', 'ตู้', 'เย็น', 'ทีวี', '42', 'นิ้ว', 'นอน', '6', 'ฟุต', 'นอน', 'internet', 'wifi', '4', 'user', 'ฟรี', 'เครื่อง', 'ทำ', 'อุ่น', 'ห้องน้ำ', 'แยก', 'โซน', 'เปียก', 'แห้ง', 'ปลั้ก', 'ห้อง', 'ลิฟต์', 'ประตู', 'เข้าหอคีย์การ์ด', 'กุญแจ', '2', 'ดอก', '2', 'ใบ', 'เงิน', 'ตู้', 'ซัก', 'ผ้า', 'หยอด', 'เหรียญ', 'ตู้', 'กด', 'น้ำ', 'ฟิตเนส', 'ชั้น', '6', 'ล่าง', 'ร้าน', 'กาแฟ', 'ร้าน', 'อาหาร', 'ติด', 'ซุ่มคาเฟ', 'สะดวก', 'เวลา', 'อ่าน', 'หนังสือ', '711', 'หอ', 'เลี้ยง', 'สัตว์']"
3,"['หา', 'กลุ่มไลน์', 'สถาปัตย์', 'เซรามิกส์', 'dek', '65']"
3,"['มอ', 'ร้าน', 'เย็บ', 'ผ้า', 'ไหม']"
3,"['สอบถาม', 'รุ่น', 'พี่', 'CvET', 'สังคม', 'เรียน', 'ติด', 'รอบ', 'โควต้า']"
3,"['ทราบ', 'ประกาศ', 'สัมภาษณ์', 'กี่', 'โมง']"
1,"['อนุญาต', 'โพสต์', 'แก้', 'หา', 'ยีราฟ', 'เชิญ', 'ออเดอร์', 'น้า', 'ยีราฟ', 'ตัว', '75', 'บาท', 'ราคา', 'ราคา', 'โรง', 'ปั้น', 'ตอน', 'ทัก', 'คุย', 'ราคา', 'สมหวัง', 'ยินดี', 'น้า', 'สม', 'หวัง', 'ค้า', 'สนใจ', 'Inbox', 'สอบถาม', 'นัด', 'มจพ', '4', 'กค', 'FBsirirat', 'FBปูน', 'ปั้น', 'ยีราฟ', 'นัด', 'มจพ', 'IGmjpukpikshop']"
1,"['อนุญาต', 'ตอน', 'ห้อง', 'หลุด', 'จอง', 'สนใจ', 'ติดต่อ', 'ราคา', '5300', 'บาท', 'เดือน']"
0,"['กระเป๋า', 'ตัง', 'สี', 'เทา', 'ตก', 'ห้อง', '89503', 'บัตร', 'ชื่อ', 'พลอยไพลิน']"
3,"['หา', 'หนังสือ', 'Energy', 'resource']"
3,"['หา', 'บ้าน', 'เช่า', 'สิริน', '15000', 'เดือน']"
3,"['เครื่อง', 'เลข', 'รุ่น', '991', 'es', 'ไหม', 'รุ่น', 'เมทริกซ์', '44']"
0,"['ห้องน้ำ', 'ชั้น', '6', 'ตึก', '72', 'คอร์ดแบต', 'ปรับปรุง', 'เหรอ', 'ห้องน้ำ', 'ห้อง', 'เจอ', 'ศึก', 'บุก', 'ร้อง']"
0,"['Apple', 'pencil', 'gen', '1', 'ทำ', 'หาย', 'รบกวน', 'แจ้ง', 'เวลา', 'สถานที่', 'ลักษณะ', 'Apple', 'pencil', 'ทำ', 'หาย', 'คืน']"
1,"['ขาย', 'ประกัน', 'หอ', 'ตู้', 'เย็น', '6000', 'เช่า', 'เดือน', '5000', 'จ่าย', '11000', 'ตู้', 'เย็น', 'น้ำ', 'หน่วย', '18', 'ไฟ', '8', 'สอบถาม']"
1,"['ปล่อย', 'สัญญา', '220166', 'สัญญา', '1', 'ปี', 'เช่า', '5900', 'บาท', 'เดือน', 'กลาง', 'ไฟ', 'ไฟฟ้า', 'น้ำ', 'จอด', 'รถ', '1', 'คัน', 'จอด', 'รถ', 'ยนต์', '300', 'บาท', 'เดือน', 'มอเตอร์ไซค์', '50', 'บาท', 'เดือน', 'ขนาด', 'ห้อง', '23', 'ตรม', 'ชั้น', '7', 'ตึก', 'A', 'ห้อง', 'วิว', 'โล่ง', '1', 'ห้อง', 'นอน', '1', 'ห้องน้ำ', 'แอร์', '1', 'ทีวี', 'ตู้', 'เย็น', 'ตู้', 'เสื้อผ้า', 'โซฟา', 'เตียง', 'นอน', 'พื้นที่', 'กลาง', 'อำนวย', 'สะดวก', 'สระ', 'ว่าย', 'น้ำ', 'ฟิตเนส', 'สวน', 'พักผ่อน', 'สนามบาส', 'ห้อง', 'สัน', 'ทนาการ', 'เด็ก', 'ห้อง', 'สมุด', 'รปภ', '24', 'ชั่วโมง', 'จอด', 'รถ', 'ระบบ', 'คีย์การ์ด', 'กล้อง', 'วงจรปิด', 'ร้าน', 'สะดวก', 'ซื้อ', '711', 'เครื่อง', 'ซัก', 'ผ้า', 'ตู้', 'กด', 'น้ำ', 'หยอด', 'เหรียญ', 'รถ', 'ตู้', 'หน้า', 'พระจอมเกล้าพระนครเหนือ', 'สถานที่', 'ใกล้เคียง', 'บิ๊กซีติวานนท์', 'ออนติวานนท์', 'สุกี้', 'ตี๋', 'รถ', 'ไฟฟ้า', 'สาย', 'สี', 'ม่วง', 'สถานีแยกติวานนท์', 'เงื่อนไข', 'เช่า', 'เช่า', '5900', 'บเดือน', 'ประกัน', '2', 'เดือน', 'สัญญา', 'คืน', 'ล่วงหน้า', '1', 'เดือน', 'สัญญา', '1', 'ปี', 'ติดต่อ', 'ดู', 'ห้อง', 'เบอร์', '0945497774', 'visawapor', '28', 'INBOX']"
3,"['ยาม', 'มอ', 'มากมั้ย', 'อะ', 'พ่อ', 'แม่', 'พี่', 'ชาย', 'คน', 'พ่อแม่', 'อะ', 'พ่อ', 'ตจว', 'แม่', 'ทำ', 'งาน', 'ปสด', 'เว่อ']"
3,"['มมี', 'ห้อง', 'สำหรับ', 'เล่น', 'ซ้อม', 'ดนตรี', 'สากล', 'ป่าว', 'สำหรับ', 'นศ', 'ทั่วไป']"
3,"['ช้วย', 'แนะนำ', 'หอ', '3500', 'ค้าบ']"
3,"['สอบถาม', 'รหัส', 'msteam', 'วิชา', 'แมททีเรียล', 'วทอ', 'Sec', '7']"
3,"['สอบถาม', 'เอกสาร', 'เบิก', 'เทอม', 'ปี', '58', '63']"
3,"['แถว', 'มอ', 'ร้าน', 'ถ่าย', 'รูป', 'ศึกษา', 'ทำ', 'บัตร']"
3,"['รบกวน', 'นิดนึง', 'เรื่อง', 'ดูดพอต', 'มอ', 'มอ', 'ดูด', 'ปกติ', 'รบกวน', 'มารยาท', 'นิดนึง', 'คน', 'สูบ', 'สบายใจ', 'ควัน', 'ใด', 'มารยาท', 'พื้นที่', 'สาธารณะ', 'คน', 'เคารพ', 'อ่ะ', 'อดทน', 'สูบ', 'พื้นที่', 'ตัว', 'ตัว', 'สบายใจ', 'เดิน', 'ชอบ', 'คน', 'สูบ', 'เพื่อน', 'สูบ', 'ปกติ', 'เคารพ', 'นิดนึง', 'พื้นที่', 'สาธารณะ', 'ขอบคุณ']"
0,"['แอร์พอต', 'เจน', '2', 'ขวา', 'ร่วง', 'มอบ้าง', 'ไหม', 'บริเวณ', 'ตึกถาปัตย์', 'หน้า', 'มอ', 'ตอน', 'ซ้าย', 'เจอ', 'ib', 'ติดต่อ', 'เบอร์โทร', '0960654267']"
3,"['พี่', 'รี', 'วิว', 'วิชา', 'สาขา', 'เซรามิก', 'ปี', '1', 'คับ']"
1,"['ขายคีย์บอร์ด', 'Maxfit108', 'ราคา', '1000', 'ทัก', 'แชท']"
3,"['ประกาศ', 'ชื่อ', 'น้า']"
3,"['แนว', 'ข้อ', 'สอบ', 'รอบ', 'สอบตรง', 'สำหรับ', 'ปวส', 'รู้', 'ข้อ', 'สอบ', 'แนว', 'เรื่อง', 'วิชา', 'สามัญ']"
3,"['หา', 'เพื่อน', 'ติว', 'แมท', '2']"
3,"['ประกาศ', 'ชมรมมวยสากลสมัคร', 'เล่น', 'เชิญชวน', 'นิสิต', 'ศึกษา', 'มจพ', 'ท่าน', 'สนใจ', 'กีฬามวยสากล', 'แข่งขัน', 'มวย', 'สากล', 'สมัคร', 'เล่น', '1316', 'กพ', '66', 'สมัคร', 'จันทร์', '23', 'มค', '66', 'เตรียม', 'ชั่ง', 'นน', 'ชั้น', '10', '12', 'อาคาร', '40', 'เวลา', '1700', '2000', 'เตรียม', 'ตัว', 'เตรียมใจ', 'สังเวียน', 'ยยย']"
3,"['รุ่นพี่', 'MHE', 'รีวิว', 'ไหม']"
3,"['หา', 'คอนโด', 'เช่า', 'แถว', 'มอ', 'งบ', '6500', 'งับ', 'บ']"
3,"['หา', 'คน', '2', 'คน', 'คับ', 'บบ']"
3,"['เทคโนโลยี', 'สารสนเทศ', 'เรียน', 'ปราจีน', '4', 'ปี']"
0,"['แมว', 'ส้ม', 'ไหม', 'ชื่อ', 'จู้', 'แถว', 'หมู่', 'บ้าน', '2', 'พบเห็น', 'โปรด', 'แจ้ง', 'ขอบคุณ']"
1,"['ขาย', 'อนุญาติขาย', 'ตู้', 'เย็น', 'ราคา', '950', 'บาท', 'สภาพ', 'เก่า', 'งาน', 'ดี', 'หมู่', 'บ้านสิรินพาร์ค', '2', 'ย้าย', 'ขน']"
0,"['โทรศัพท์', 'วาง', 'เบาะ', 'รถ', 'ทะเบียน', 'รูป', 'ติดต่อ', 'ร้าน', 'อาหาร', 'หน้า', 'หอสุนทรีย์']"
